Symbol,longName,sector,industry,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,roe,score
AGYS,"Agilysys, Inc.",Technology,Software - Application,software-application,2232205312,6.99,1.472,1.338,11.700000000000001,62.61,57.85,24.85,2.31,0,0.0,212.9,12.15,4.7,11.87,6
AGX,"Argan, Inc.",Industrials,Engineering & Construction,engineering-construction,9362724864,9.91,1.592,1.558,12.7,20.31,69.07,44.95,6.9,0,0.3,55.800000000000004,14.580000000000002,5.800000000000001,29.8,6
AEIS,"Advanced Energy Industries, Inc.",Industrials,Electrical Equipment & Parts,electrical-equipment-parts,13589618688,7.13,1.588,1.076,26.3,39.0,70.61,28.89,3.21,0,0.12,144.79999999999998,10.0,8.690000000000001,10.89,6
ALK,"Alaska Air Group, Inc.",Industrials,Airlines,airlines,4879475200,0.34,0.428,0.34,5.2,20.62,89.37,6.92,0.25,0,0.0,0.0,0.51,12.29,2.43,6
AKR,unknown,Real Estate,REIT - Retail,reit-retail,3238383104,8.05,0.947,0.329,-1.2,69.39999999999999,72.06,81.24,8.15,0,3.64,2060.3,11.379999999999999,28.310000000000002,0.76,6
WIX,Wix.com Ltd.,Technology,Software - Infrastructure,software-infrastructure,2315533568,1.12,1.714,1.646,14.299999999999999,67.36999999999999,0.0,7.54,0.31,0,0.0,0.0,-1.97,15.770000000000001,-13.84,6
AMBP,Ardagh Metal Packaging S.A.,Consumer Cyclical,Packaging & Containers,packaging-containers,2438641664,0.43,1.055,0.697,18.6,12.629999999999999,0.0,13.86,0.3,0,9.9,0.0,0.19,4.390000000000001,-1.61,6
YOU,"Clear Secure, Inc.",Technology,Software - Application,software-application,8335117824,8.84,1.006,0.932,19.7,65.48,49.89,23.4,2.45,0,1.0,47.3,13.0,13.420000000000002,61.42,6
ACVA,ACV Auctions Inc.,Consumer Cyclical,Auto & Truck Dealerships,auto-truck-dealerships,1042271808,1.33,1.471,1.428,11.799999999999999,27.1,0.0,17.31,0.86,0,0.0,0.0,-7.960000000000001,6.74,-15.39,6
FA,First Advantage Corporation,Industrials,Specialty Business Services,specialty-business-services,2622801408,1.63,2.65,2.546,8.6,45.540000000000006,305.8,10.7,0.81,0,0.0,0.0,0.53,17.78,-2.65,4
SGRY,"Surgery Partners, Inc.",Healthcare,Medical Care Facilities,medical-care-facilities,1759100672,0.53,1.861,1.351,4.5,22.830000000000002,0.0,20.97,0.39,0,0.0,0.0,-2.2800000000000002,23.97,-4.55,4
ELF,"e.l.f. Beauty, Inc.",Consumer Defensive,Household & Personal Products,household-personal-products,3217515776,11.99,3.071,1.813,35.099999999999994,60.95,123.02,14.83,3.04,0,0.0,0.0,-0.22999999999999998,14.82,2.33,4
IPGP,IPG Photonics Corporation,Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,5085594112,4.88,5.798,4.09,16.6,37.56,176.21,51.84,2.54,0,0.0,-57.49999999999999,2.78,14.38,1.46,4
XRAY,DENTSPLY SIRONA Inc.,Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,2001263616,0.54,1.529,0.673,0.1,48.93,0.0,6.5,0.28,0,5.04,0.0,-17.06,11.93,-44.66,4
LOAR,Loar Holdings Inc.,Industrials,Aerospace & Defense,aerospace-defense,5887107072,10.95,4.56,2.735,36.1,53.75,88.56,39.84,3.24,0,0.0,-25.6,12.64,16.009999999999998,6.14,4
MEOH,Methanex Corporation,Basic Materials,Chemicals,chemicals,4652686848,1.27,1.957,1.157,8.6,24.099999999999998,0.0,12.14,0.88,0,1.23,0.0,-1.23,0.0,3.27,4
REZI,"Resideo Technologies, Inc.",Industrials,Industrial Distribution,industrial-distribution,4530673664,0.6,2.073,1.015,8.0,29.37,0.0,9.56,0.39,0,0.0,0.0,-6.5,5.01,-21.64,4
GFF,Griffon Corporation,Industrials,Building Products & Equipment,building-products-equipment,3962418432,1.57,2.863,0.723,-1.0999999999999999,41.53,84.7,15.07,1.59,0,1.04,-64.8,0.27999999999999997,4.3999999999999995,69.09,4
RGEN,Repligen Corporation,Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,6497607680,8.51,9.202,7.452,14.799999999999999,53.14,126.58,45.13,3.4,0,0.0,47.9,6.7299999999999995,9.78,2.32,4
IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential,reit-residential,4021160960,5.98,0.495,0.131,2.3,60.809999999999995,83.2,97.88,2.29,0,4.09,0.0,7.16,7.13,1.63,4
HUN,Huntsman Corporation,Basic Materials,Chemicals,chemicals,2584645888,0.45,1.268,0.666,0.7000000000000001,12.879999999999999,0.0,69.13,0.39,0,3.53,0.0,-5.83,14.66,-6.39,4
DAN,Dana Incorporated,Consumer Cyclical,Auto Parts,auto-parts,3808814080,0.5,1.566,0.962,4.9,8.61,0.0,9.65,0.44,0,1.41,5660.4,15.120000000000001,4.5,10.12,4
LBTYA,Liberty Global Ltd.,Communication Services,Telecom Services,telecom-services,4111264768,0.83,1.108,0.945,8.799999999999999,66.0,0.0,-9.1,0.26,0,0.0,0.0,-109.66,7.539999999999999,-73.32,4
LBTYB,Liberty Global Ltd.,Communication Services,Telecom Services,telecom-services,4824954880,0.97,1.108,0.945,8.799999999999999,66.0,0.0,0.0,0.3,0,0.0,0.0,-109.66,0.06,-73.32,4
LBTYK,Liberty Global Ltd.,Communication Services,Telecom Services,telecom-services,3982787840,0.8,1.108,0.945,8.799999999999999,66.0,0.0,-3.53,0.25,0,0.0,0.0,-109.66,5.4,-73.32,4
FORM,"FormFactor, Inc.",Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,10639266816,12.67,4.548,3.344,32.0,42.199999999999996,158.7,50.2,4.98,0,0.0,225.0,8.14,5.62,5.25,4
HASI,"HA Sustainable Infrastructure Capital, Inc.",Financial Services,Asset Management,asset-management,5266681856,59.91,3.824,3.755,-28.299999999999997,100.0,103.02,12.37,76.86,0,4.16,0.0,63.67,13.16,7.17,4
KNX,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,trucking,11850687488,1.58,0.703,0.513,1.4000000000000001,24.02,347.29,22.27,1.18,0,1.14,0.0,0.44999999999999996,4.78,0.93,4
REGCO,Regency Centers Corporation,Real Estate,REIT - Retail,reit-retail,0,0.0,1.036,0.922,10.0,71.7,0.0,0.0,0.0,0,6.56,17.2,33.11,0.0,7.89,4
REGCP,Regency Centers Corporation,Real Estate,REIT - Retail,reit-retail,0,0.0,1.036,0.922,10.0,71.7,0.0,0.0,0.0,0,6.67,17.2,33.11,0.0,7.89,4
DXC,DXC Technology Company,Technology,Information Technology Services,information-technology-services,1512188672,0.12,1.361,1.196,-1.2,23.97,92.5,3.05,0.12,0,0.0,0.0,0.13999999999999999,22.36,0.61,4
NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,7579724800,0.87,2.47,1.572,-2.4,20.65,84.48,16.11,0.89,0,1.66,-73.7,1.05,13.900000000000002,2.31,4
NOVT,Novanta Inc.,Technology,Scientific & Technical Instruments,scientific-technical-instruments,5815059968,5.79,3.564,2.549,10.4,44.230000000000004,117.47,39.41,2.89,0,0.0,-13.4,5.35,13.44,4.1,4
NPO,Enpro Inc.,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,6720602624,5.73,2.205,1.237,10.9,43.07,153.68,30.7,2.91,0,0.41,12.2,3.6999999999999997,2.15,2.62,4
PENN,"PENN Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,resorts-casinos,2283367680,0.32,0.82,0.67,6.4,34.53,0.0,10.32,0.2,0,0.0,0.0,-13.54,17.31,-45.97,4
PII,Polaris Inc.,Consumer Cyclical,Recreational Vehicles,recreational-vehicles,3909217536,0.53,1.214,0.266,7.5,20.9,0.0,22.01,0.39,0,4.01,0.0,-6.069999999999999,18.04,-56.19,4
NAMS,NewAmsterdam Pharma Company N.V.,Healthcare,Biotechnology,biotechnology,4221402624,187.08,9.76,9.557,2.1,100.0,0.0,-27.95,0.0,0,0.0,0.0,0.0,7.920000000000001,-29.82,4
NCNO,"nCino, Inc.",Technology,Software - Application,software-application,1656941696,2.79,0.997,0.866,5.8999999999999995,60.760000000000005,304.6,10.61,1.03,0,0.0,0.0,0.8699999999999999,12.02,0.49,4
MOD,Modine Manufacturing Company,Consumer Cyclical,Auto Parts,auto-parts,15602106368,5.43,2.187,1.157,30.5,23.849999999999998,162.57,40.11,2.87,0,0.0,0.0,3.4000000000000004,7.470000000000001,20.22,4
CWST,"Casella Waste Systems, Inc.",Industrials,Waste Management,waste-management,5541062144,2.95,1.384,1.171,9.6,33.67,791.91,58.06,1.77,0,0.0,0.0,0.38,8.55,0.5,4
CZR,"Caesars Entertainment, Inc.",Consumer Cyclical,Resorts & Casinos,resorts-casinos,5780350976,0.5,0.85,0.618,2.7,49.94,0.0,33.71,0.24,0,0.0,0.0,-4.2,14.099999999999998,-14.33,4
TENB,"Tenable Holdings, Inc.",Technology,Software - Infrastructure,software-infrastructure,2847222272,2.79,0.849,0.696,9.6,78.17,0.0,11.89,0.55,0,0.0,0.0,-1.15,15.110000000000001,-11.07,4
CUZ,Cousins Properties Incorporated,Real Estate,REIT - Office,reit-office,4408705536,4.42,0.348,0.311,4.8,67.93,0.0,89.3,1.35,0,4.83,0.0,-0.53,10.870000000000001,0.87,4
MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,semiconductors,31256852480,29.11,7.522,5.507,22.5,55.67999999999999,174.33,59.85,10.0,0,0.0,42.9,16.46,4.19,-4.08,4
CRC,California Resources Corporation,Energy,Oil & Gas E&P,oil-gas-e-p,5437799936,1.57,0.547,0.427,6.7,54.559999999999995,0.0,14.05,0.67,0,2.61,0.0,-13.370000000000001,4.8500000000000005,9.88,4
CRL,"Charles River Laboratories International, Inc.",Healthcare,Diagnostics & Research,diagnostics-research,7549327872,1.87,1.361,0.816,1.2,34.46,0.0,12.73,1.21,0,0.0,0.0,-4.58,8.02,-4.56,4
CNR,"Core Natural Resources, Inc.",Energy,Thermal Coal,thermal-coal,4444438528,1.05,1.701,1.097,6.6000000000000005,16.02,0.0,12.98,0.82,0,0.48,0.0,-1.49,7.16,-4.17,4
CNXC,Concentrix Corporation,Technology,Information Technology Services,information-technology-services,1580329984,0.16,1.181,0.878,5.4,34.449999999999996,0.0,2.02,0.1,0,5.46,-68.4,-13.34,21.43,-46.6,4
COLD,"Americold Realty Trust, Inc.",Real Estate,REIT - Industrial,reit-industrial,4259951616,1.64,0.763,0.763,0.3,31.819999999999997,0.0,594.4,1.11,0,6.21,0.0,-4.3,10.38,-3.97,4
TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,semiconductors,34331901952,21.17,5.63,4.752,15.5,24.77,134.2,50.28,13.46,0,0.0,62.9,15.129999999999999,2.65,7.55,4
TTMI,"TTM Technologies, Inc.",Technology,Electronic Components,electronic-components,20453267456,6.59,1.885,1.522,30.4,21.0,107.04,37.89,3.62,0,0.0,51.6,6.29,4.78,10.07,4
AAON,"AAON, Inc.",Industrials,Building Products & Equipment,building-products-equipment,11559379968,7.15,2.624,1.691,54.300000000000004,26.240000000000002,100.09,42.87,2.41,0,0.3,37.1,7.3,9.98,12.02,4
CGNX,Cognex Corporation,Technology,Scientific & Technical Instruments,scientific-technical-instruments,11371442176,10.86,3.643,2.574,24.3,68.02,80.39,38.78,2.63,0,0.51,122.30000000000001,13.62,3.7199999999999998,7.67,4
CAMT,Camtek Ltd.,Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,8045350912,16.12,8.35,7.144,2.5,50.970000000000006,180.13,38.62,7.71,0,0.0,-10.0,9.629999999999999,10.36,8.22,4
CAR,"Avis Budget Group, Inc.",Industrials,Rental & Leasing Services,rental-leasing-services,5882316288,0.5,0.775,0.604,4.1000000000000005,27.310000000000002,0.0,21.55,0.35,0,0.0,0.0,-5.680000000000001,62.760000000000005,28.41,4
CAVA,"CAVA Group, Inc.",Consumer Cyclical,Restaurants,restaurants,9355180032,7.27,0.0,0.0,32.1,37.74,154.46,106.7,3.08,0,0.0,-9.1,4.79,11.68,8.18,4
BRKR,Bruker Corporation,Healthcare,Medical Devices,medical-devices,7142426624,2.07,1.552,0.652,2.7,47.620000000000005,0.0,19.41,1.05,0,0.44,-81.8,-0.33999999999999997,16.259999999999998,-0.35,4
BLCO,Bausch + Lomb Corporation,Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,5626143744,1.08,1.525,0.755,9.4,60.62,0.0,14.85,0.39,0,0.0,0.0,-4.2,8.03,-5.58,4
BCRX,"BioCryst Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,2152757760,2.43,1.912,1.779,7.5,76.63,0.0,12.46,0.53,0,0.0,0.0,-51.71,14.829999999999998,-221.45,4
ONTO,Onto Innovation Inc.,Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,13638195200,13.23,6.154,4.48,9.5,54.190000000000005,127.52,28.86,5.49,0,0.0,-48.5,10.32,2.56,6.51,4
NSP,"Insperity, Inc.",Industrials,Staffing & Employment Services,staffing-employment-services,1209199744,0.18,1.089,0.923,1.7000000000000002,13.03,0.0,11.33,0.15,0,7.48,-35.3,-0.36,14.49,-15.22,4
VTRS,Viatris Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,18935627776,1.3,1.603,0.902,8.1,39.82,0.0,6.08,0.72,0,2.88,0.0,-2.04,3.25,-23.89,4
W,Wayfair Inc.,Consumer Cyclical,Internet Retail,internet-retail,9493187584,0.75,0.763,0.594,7.3999999999999995,30.080000000000002,0.0,19.3,0.49,0,0.0,0.0,-2.41,20.47,11.25,4
ATKR,Atkore Inc.,Industrials,Electrical Equipment & Parts,electrical-equipment-parts,2884062208,1.0,2.636,1.781,4.2,20.87,0.0,13.88,0.76,0,1.56,0.0,-4.19,3.7699999999999996,-1.09,4
ASAN,"Asana, Inc.",Technology,Software - Application,software-application,1566619392,1.98,1.184,1.086,9.2,89.03,0.0,14.36,0.2,0,0.0,0.0,-23.9,30.85,-122.65,4
ASH,Ashland Inc.,Basic Materials,Specialty Chemicals,specialty-chemicals,2649280768,1.47,3.061,1.443,0.6,33.300000000000004,0.0,13.21,0.97,0,2.91,-47.5,-39.050000000000004,13.780000000000001,-44.38,4
AHR,"American Healthcare REIT, Inc.",Real Estate,REIT - Healthcare Facilities,reit-healthcare-facilities,9828837376,4.15,1.005,0.792,20.9,18.84,86.44,62.2,2.66,0,1.99,0.0,4.2299999999999995,8.6,2.1,4
ACHC,"Acadia Healthcare Company, Inc.",Healthcare,Medical Care Facilities,medical-care-facilities,2160305408,0.64,1.711,1.443,7.6,41.81,0.0,13.54,0.34,0,0.0,-49.6,-32.84,40.07,-56.58,4
WRBY,Warby Parker Inc.,Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,3130465536,3.52,2.334,1.892,8.3,53.410000000000004,2551.0,37.87,1.5,0,0.0,-9.6,0.15,12.44,0.45,4
NXE,NexGen Energy Ltd.,Energy,Uranium,uranium,7267765248,0.0,1.366,1.346,0.0,0.0,0.0,-64.16,0.0,0,0.0,0.0,0.0,0.0,-16.9,2
LNW,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
RGC,Regencell Bioscience Holdings Limited,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,12021024768,0.0,1.415,1.415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.39,,2
RIOT,"Riot Platforms, Inc.",Financial Services,Capital Markets,capital-markets,9862183936,15.1,1.078,0.667,3.5999999999999996,32.35,0.0,-42.38,9.85,0,0.0,0.0,-132.76,17.68,-23.2,2
KTOS,"Kratos Defense & Security Solutions, Inc.",Industrials,Aerospace & Defense,aerospace-defense,10651134976,7.53,5.626,4.852,22.6,22.89,334.12,52.9,4.49,0,0.0,130.6,2.08,6.329999999999999,1.1,2
LANC,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
LCID,"Lucid Group, Inc.",Consumer Cyclical,Auto Manufacturers,auto-manufacturers,2329832960,1.66,1.023,0.309,20.200000000000003,-95.6,0.0,-1.28,2.6,0,0.0,0.0,-239.81,35.809999999999995,-376.15,2
KAR,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
KRMN,Karman Holdings Inc.,Industrials,Aerospace & Defense,aerospace-defense,8039045120,15.38,3.533,3.261,51.0,41.03,263.74,65.84,4.44,0,0.0,0.0,5.7299999999999995,7.5200000000000005,4.54,2
MFAO,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
JOBY,"Joby Aviation, Inc.",Industrials,Airports & Air Services,airports-air-services,11331566592,145.89,22.055,21.757,0.0,38.03,0.0,-19.36,0.0,0,0.0,0.0,0.0,14.030000000000001,-65.96,2
JXN,Jackson Financial Inc.,Financial Services,Insurance - Life,insurance-life,7405322752,1.25,1.667,0.283,-22.6,43.35,0.0,4.1,1.54,0,3.37,0.0,-6.3100000000000005,4.96,0.29,2
RNA,"Atrium Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,223399712,6.09,13.037,12.913,1148.3,-32.910000000000004,0.0,-3.24,-84.86,0,0.0,0.0,-159.99,0.0,-36.99,2
ROIV,Roivant Sciences Ltd.,Healthcare,Biotechnology,biotechnology,21337157632,2583.19,18.373,17.999,-66.7,0.0,0.0,-19.02,4306.18,0,0.0,0.0,0.0,4.99,-6.62,2
RUM,Rumble Inc.,Communication Services,Internet Content & Information,internet-content-information,1928097152,18.83,4.704,4.477,7.3999999999999995,-1.92,0.0,-28.74,17.78,0,0.0,0.0,-106.91,21.41,-29.77,2
RVMD,"Revolution Medicines, Inc.",Healthcare,Biotechnology,biotechnology,32929067008,0.0,6.795,6.589,0.0,0.0,0.0,-27.37,0.0,0,0.0,0.0,0.0,6.36,-69.35,2
RWTN,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
IGT,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
IMVT,"Immunovant, Inc.",Healthcare,Biotechnology,biotechnology,6945601024,0.0,9.086,8.677,0.0,0.0,0.0,-14.11,0.0,0,0.0,0.0,0.0,20.89,-59.3,2
INFA,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
IPG,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
RWTO,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
MRCY,"Mercury Systems, Inc.",Industrials,Aerospace & Defense,aerospace-defense,5963499008,6.17,3.186,1.988,11.5,28.68,0.0,64.85,3.89,0,0.0,0.0,-1.46,9.17,-2.57,2
MRUS,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
LLYVK,"Liberty Live Holdings, Inc.",Communication Services,Entertainment,entertainment,9044955136,22.7,0.31,0.257,35.199999999999996,20.07,0.0,-34.37,11.76,0,0.0,0.0,-88.24,2.97,177.19,2
PMTU,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
PONY,Pony AI Inc.,Technology,Information Technology Services,information-technology-services,4049278208,44.99,13.672,13.125,-18.0,15.73,0.0,-15.48,53.09,0,0.0,0.0,-148.85,7.430000000000001,-8.11,2
POWI,"Power Integrations, Inc.",Technology,Semiconductors,semiconductors,4685493248,10.5,6.883,4.106,2.6,53.94,280.3,45.9,4.71,0,1.21,-60.4,3.7199999999999998,11.1,3.28,2
PPBI,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
PRGO,Perrigo Company plc,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,1494371968,0.36,2.719,1.093,-7.199999999999999,34.17,0.0,4.57,0.38,0,10.34,0.0,-43.5,15.02,-48.56,2
PRH,"Prudential Financial, Inc. JR SUB NT 53",unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
MLTX,MoonLake Immunotherapeutics,Healthcare,Biotechnology,biotechnology,1342008576,0.0,8.601,7.887,0.0,0.0,0.0,-5.29,0.0,0,0.0,0.0,0.0,12.770000000000001,-74.66,2
PRS,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
PSNY,Polestar Automotive Holding UK PLC,Consumer Cyclical,Auto Manufacturers,auto-manufacturers,2023235712,0.66,0.433,0.285,45.4,-1.11,0.0,-3.48,0.37,0,0.0,0.0,-77.08,0.0,46.02,2
PTCT,"PTC Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,5611522560,6.78,2.44,2.287,-76.8,37.05,0.0,24.31,11.99,0,0.0,0.0,-22.58,15.989999999999998,-332.49,2
PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,oil-gas-drilling,4600966144,0.99,1.836,1.547,-12.7,24.0,0.0,422.15,1.11,0,3.25,0.0,-2.56,4.41,-2.91,2
RXO,"RXO, Inc.",Industrials,Trucking,trucking,4123008000,0.72,1.274,1.18,-0.6,15.920000000000002,0.0,51.31,0.72,0,0.0,0.0,-1.83,23.990000000000002,-6.49,2
SAIL,"SailPoint, Inc.",Technology,Software - Infrastructure,software-infrastructure,9001822208,8.4,1.322,1.191,22.7,64.48,0.0,41.12,2.31,0,0.0,0.0,-25.2,17.96,-3.94,2
SAM,"The Boston Beer Company, Inc.",Consumer Defensive,Beverages - Brewers,beverages-brewers,1891393536,0.97,0.93,0.596,-4.3999999999999995,48.699999999999996,0.0,16.38,1.02,0,0.0,0.0,-3.15,17.919999999999998,12.82,2
SAND          ,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
HWCPZ,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
HR,Healthcare Realty Trust Incorporated,Real Estate,REIT - Healthcare Facilities,reit-healthcare-facilities,7211461120,6.21,0.316,0.038,-6.5,62.0,0.0,-205.6,6.62,0,4.72,0.0,-17.34,8.32,-5.33,2
HCXY,"Hercules Capital, Inc.",unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
HEES,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
GSAT,"Globalstar, Inc.",Communication Services,Telecom Services,telecom-services,10765465600,38.04,1.604,1.492,16.7,63.739999999999995,0.0,272.9,11.49,0,0.0,0.0,-3.09,6.93,-2.43,2
GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,Auto Parts,auto-parts,1733254912,0.1,1.04,0.452,-8.7,18.56,0.0,7.42,0.11,0,0.0,0.0,-11.64,14.44,-53.23,2
GTLS,"Chart Industries, Inc.",Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,9949108224,2.4,1.525,1.108,-11.700000000000001,32.54,0.0,20.13,2.68,0,0.0,0.0,-0.62,11.78,1.26,2
SFB,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
SFNC,Simmons First National Corporation,Financial Services,Banks - Regional,banks-regional,3136288256,38.54,0.0,0.0,24.099999999999998,0.0,0.0,9.86,29.25,0,4.03,82.6,0.0,4.35,-11.63,2
SID,Companhia Siderúrgica Nacional,Basic Materials,Steel,steel,1781877120,0.04,1.11,0.686,-2.8000000000000003,25.86,0.0,-9.24,0.04,0,14.52,0.0,-4.49,0.8999999999999999,-15.55,2
GH,"Guardant Health, Inc.",Healthcare,Diagnostics & Research,diagnostics-research,15892101120,14.71,4.681,4.245,48.3,64.9,0.0,-208.67,2.67,0,0.0,0.0,-40.1,10.07,419.18,2
MSGS,Madison Square Garden Sports Corp.,Communication Services,Entertainment,entertainment,8820041728,8.17,0.463,0.371,1.9,29.439999999999998,0.0,-1023.07,5.66,0,0.0,0.0,-2.07,5.3,7.97,2
GMS,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
FYBR,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
FROG,JFrog Ltd.,Technology,Software - Application,software-application,8842951680,15.7,2.261,2.136,25.8,77.48,0.0,65.05,2.62,0,0.0,0.0,-10.93,4.84,-8.09,2
FSK,FS KKR Capital Corp.,Financial Services,Asset Management,asset-management,3033119488,2.13,1.879,1.75,-24.0,100.0,0.0,6.98,2.64,0,21.34,0.0,-38.65,5.6000000000000005,0.19,2
SITM,SiTime Corporation,Technology,Semiconductors,semiconductors,19616010240,51.63,12.476,11.089,88.3,55.7,0.0,69.7,2.68,0,0.0,0.0,-6.38,6.9,-3.71,2
SKX,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
SLAB,Silicon Laboratories Inc.,Technology,Semiconductors,semiconductors,7224668672,8.8,5.105,3.895,20.1,59.25,0.0,52.8,2.87,0,0.0,0.0,-6.13,9.569999999999999,-5.93,2
SLG,SL Green Realty Corp.,Real Estate,REIT - Office,reit-office,3395053568,3.62,1.377,0.352,-4.0,47.760000000000005,0.0,-24.26,3.77,0,6.19,0.0,-16.17,20.599999999999998,-2.56,2
FL,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
FLG,"Flagstar Bank, National Association",Financial Services,Banks - Regional,banks-regional,5847916032,2.98,0.0,0.0,21.2,0.0,0.0,9.02,2.35,0,0.29,0.0,-2.85,0.02,-2.32,2
FMC,FMC Corporation,Basic Materials,Agricultural Inputs,agricultural-inputs,1623088000,0.47,1.286,0.691,-4.1000000000000005,32.09,0.0,5.89,0.49,0,2.44,0.0,-72.92999999999999,13.59,-108.08,2
FGN,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
SATS,EchoStar Corporation,Communication Services,Telecom Services,telecom-services,35681841152,2.41,0.302,0.236,-5.2,27.08,0.0,-1080.0,2.54,0,0.0,0.0,-97.56,36.17,-251.43,2
SMR,NuScale Power Corporation,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,4229412864,226.55,29.364,29.045,-95.8,23.84,0.0,-18.24,443.58,0,0.0,0.0,0.0,21.5,-30.44,2
