Symbol,longName,sector,industry,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,roe,score
BXDC,Blackstone Digital Infrastructure Trust Inc.,Real Estate,REIT - Specialty,reit-specialty,2024072064,0.0,0.0,0.0,0.0,0.0,0.0,128.72,0.0,0,0.0,0.0,0.0,0.0,0.0,2
LBRX,LB Pharmaceuticals Inc,Healthcare,Biotechnology,biotechnology,1363001216,0.0,35.675,33.526,0.0,0.0,0.0,-11.36,0.0,0,0.0,0.0,0.0,17.88,-8.37,2
LAR,Lithium Argentina AG,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,1127177984,0.0,0.516,0.516,0.0,0.0,0.0,14.56,0.0,0,0.0,0.0,0.0,3.55,-9.83,2
KRNT,Kornit Digital Ltd.,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,790105088,3.76,12.033,10.9,4.5,43.79,0.0,62.23,2.02,0,0.0,0.0,-7.93,1.4200000000000002,-1.9,2
KREF,KKR Real Estate Finance Trust Inc.,Real Estate,REIT - Mortgage,reit-mortgage,491898176,-6.79,4.385,3.952,0.0,0.0,0.0,22.34,0.0,0,5.38,0.0,0.0,12.9,-4.01,2
KOPN,Kopin Corporation,Technology,Electronic Components,electronic-components,792163008,20.14,2.614,1.565,0.1,18.490000000000002,427.5,-106.88,16.4,0,0.0,0.0,5.0,15.509999999999998,4.07,2
KMTS,"Kestra Medical Technologies, Ltd.",Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,1509030400,15.86,4.414,4.188,66.2,51.370000000000005,0.0,-12.75,2.61,0,0.0,0.0,-138.35,9.950000000000001,-50.69,2
KMPR,Kemper Corporation,Financial Services,Insurance - Property & Casualty,insurance-property-casualty,1720010752,0.37,0.817,0.779,-9.1,25.4,0.0,6.62,0.41,0,4.29,0.0,-10.79,9.84,5.34,2
KMPB,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
KELYB,"Kelly Services, Inc.",Industrials,Staffing & Employment Services,staffing-employment-services,813339200,0.2,1.587,1.517,-10.7,19.7,0.0,0.0,0.22,0,1.34,0.0,-6.4399999999999995,0.5700000000000001,-26.02,2
BPOPM,Popular Capital Trust II PFD GTD 6.125%,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BOC,Boston Omaha Corporation,Industrials,Conglomerates,conglomerates,434851360,3.78,1.857,1.492,1.9,42.21,0.0,-719.6,2.15,0,0.0,0.0,-12.1,10.09,-2.41,2
BNTC,Benitec Biopharma Inc.,Healthcare,Biotechnology,biotechnology,459317472,0.0,56.816,56.434,0.0,0.0,0.0,-1.42,0.0,0,0.0,0.0,0.0,11.690000000000001,-38.97,2
KELYA,"Kelly Services, Inc.",Industrials,Staffing & Employment Services,staffing-employment-services,530958656,0.13,1.587,1.517,-10.7,19.7,0.0,8.96,0.14,0,1.97,0.0,-6.4399999999999995,5.04,-26.02,2
JSM,Navient Corporation SR NT 6% 121543,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
JKS,"JinkoSolar Holding Co., Ltd.",Technology,Solar,solar,895792064,0.01,1.257,0.679,-11.5,4.35,0.0,22.85,0.02,0,9.27,0.0,-5.62,8.86,-28.27,2
JBIO,"Jade Biosciences, Inc.",Healthcare,Biotechnology,biotechnology,1334048512,0.0,14.288,13.964,0.0,0.0,0.0,-9.61,0.0,0,0.0,0.0,0.0,15.290000000000001,-38.32,2
JANX,"Janux Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,980323520,71.38,17.008,16.954,0.0,0.0,0.0,-5.97,0.0,0,0.0,0.0,0.0,13.56,-11.88,2
IVA,Inventiva S.A.,Healthcare,Biotechnology,biotechnology,1152756864,170.5,3.159,1.408,-89.9,99.68,0.0,-5.86,323.78,0,0.0,0.0,0.0,0.8,1241.63,2
PLSE,"Pulse Biosciences, Inc.",Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,2879816192,3834.64,7.261,6.99,0.0,-21.04,0.0,-38.17,0.0,0,0.0,0.0,0.0,15.040000000000001,-90.24,2
PLAY,"Dave & Buster's Entertainment, Inc.",Communication Services,Entertainment,entertainment,359193280,0.17,0.29,0.15,-1.5,39.31,0.0,-18.81,0.17,0,0.0,-74.2,-3.09,41.79,-53.4,2
PHOE,Phoenix Asia Holdings Limited,Industrials,Engineering & Construction,engineering-construction,455112000,64.17,7.024,7.024,-7.3,25.900000000000002,702.33,0.0,68.85,0,0.0,-76.1,8.36,0.22,33.0,2
PDX,PIMCO Dynamic Income Strategy Fund,Financial Services,Asset Management,asset-management,975952640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.41,0.0,0.0,0.0,13.76,2
PCTTW,"PureCycle Technologies, Inc.",,,,0,0.0,1.711,1.46,161.20000000000002,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-397.86,2
PCTTU,"PureCycle Technologies, Inc.",Industrials,Pollution & Treatment Controls,pollution-treatment-controls,0,0.0,1.711,1.46,161.20000000000002,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-397.86,2
PCT,"PureCycle Technologies, Inc.",Industrials,Pollution & Treatment Controls,pollution-treatment-controls,1478284672,135.6,1.711,1.46,161.20000000000002,0.0,0.0,-9.35,-82.99,0,0.0,0.0,0.0,38.800000000000004,-397.86,2
LAND,Gladstone Land Corporation,Real Estate,REIT - Specialty,reit-specialty,362826048,4.12,0.838,0.636,-1.7999999999999998,71.58,0.0,-17.65,4.2,0,6.72,0.0,-6.69,7.1,2.02,2
LAC,Lithium Americas Corp.,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,1119889280,0.0,7.36,4.624,0.0,0.0,0.0,-21.52,0.0,0,0.0,0.0,0.0,7.93,-11.53,2
LAB,Standard BioTools Inc.,Healthcare,Medical Devices,medical-devices,319794688,3.78,9.099,8.67,-7.6,56.52,0.0,-81.46,4.07,0,0.0,0.0,100.36,0.9299999999999999,-17.65,2
KYTX,"Kyverna Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,478458304,0.0,8.146,7.968,0.0,0.0,0.0,-2.66,0.0,0,0.0,0.0,0.0,15.2,-69.45,2
KW,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
KURA,"Kura Oncology, Inc.",Healthcare,Biotechnology,biotechnology,841580992,11.75,6.146,5.857,29.5,-263.88,0.0,-3.67,30.14,0,0.0,0.0,0.0,15.879999999999999,-160.03,2
PACB,"Pacific Biosciences of California, Inc.",Healthcare,Medical Devices,medical-devices,369429632,2.32,6.867,5.409,-1.9,29.439999999999998,0.0,-2.98,2.36,0,0.0,0.0,-82.49,17.11,-10214.54,2
OXSQG,Oxford Square Capital Corp. 5.50% Notes due 2028,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
OXM,"Oxford Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,apparel-manufacturing,549383616,0.37,1.171,0.398,-0.4,60.24,0.0,12.19,0.37,0,7.47,-41.199999999999996,-2.65,33.97,-5.42,2
OXLC,Oxford Lane Capital Corp.,Financial Services,Asset Management,asset-management,899841536,1.94,4.425,4.414,-10.2,100.0,0.0,2.05,2.14,0,26.2,0.0,-126.08,4.61,-56.75,2
CWH,"Camping World Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships,auto-truck-dealerships,632681344,0.1,1.221,0.261,-2.1,28.67,0.0,6.98,0.1,0,5.52,-12.9,-1.55,18.04,-39.28,2
CV,"CapsoVision, Inc.",Healthcare,Medical Devices,medical-devices,358238912,26.41,4.568,3.703,0.3,51.67,0.0,0.0,12.73,0,0.0,0.0,-198.87,5.62,-190.91,2
CURR,CURRENC Group Inc.,Technology,Software - Application,software-application,348073856,9.21,1.119,0.921,-21.8,40.77,0.0,-12.4,11.21,0,0.0,0.0,-48.74,1.95,325.17,2
CUBB,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BRSP,"BrightSpire Capital, Inc.",Real Estate,REIT - Mortgage,reit-mortgage,650334272,1.95,10.704,0.397,-2.8000000000000003,64.97,0.0,7.87,2.01,0,12.67,0.0,-8.06,2.96,-3.32,2
BRAI,Braiin Limited,Technology,Computer Hardware,computer-hardware,1178824576,0.0,0.034,0.026,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.89,-12.87,2
PVLA,"Palvella Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,2280418560,0.0,21.179,21.008,0.0,0.0,0.0,-21.38,0.0,0,0.0,0.0,0.0,17.18,-149.07,2
PURR,Hyperliquid Strategies Inc.,Financial Services,Capital Markets,capital-markets,1346785280,0.0,0.0,0.0,0.0,0.0,0.0,-29.62,0.0,0,0.0,0.0,0.0,0.0,0.0,2
PUMP,ProPetro Holding Corp.,Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,1389138560,1.2,4.093,3.944,-6.2,22.689999999999998,0.0,26.65,1.27,0,0.0,0.0,-1.15,16.400000000000002,0.1,2
PUBM,"PubMatic, Inc.",Technology,Software - Application,software-application,829942208,2.95,1.367,1.306,-2.0,63.22,0.0,36.59,3.01,0,0.0,0.0,-6.21,7.82,-5.51,2
PSUS,"Pershing Square USA, Ltd.",Financial Services,Asset Management,asset-management,0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,0.0,0,0.0,0.0,0.0,0.0,0.0,2
PSNYW,Polestar Automotive Holding UK PLC,Consumer Cyclical,Auto Manufacturers,auto-manufacturers,375315680,0.12,0.433,0.285,45.4,-1.11,0.0,0.0,0.07,0,0.0,0.0,-77.08,0.0,46.02,2
PSNL,"Personalis, Inc.",Healthcare,Diagnostics & Research,diagnostics-research,1486654208,21.34,5.283,4.91,30.0,12.690000000000001,0.0,-15.47,13.04,0,0.0,0.0,-153.84,16.74,-31.12,2
PSEC,Prospect Capital Corporation,Financial Services,Asset Management,asset-management,1147307520,1.76,0.813,0.766,-12.1,100.0,0.0,6.54,1.98,0,22.73,0.0,-5.800000000000001,7.3,-15.72,2
PRTA,Prothena Corporation plc,Healthcare,Biotechnology,biotechnology,455598816,7.86,10.431,10.132,1706.4,-66.84,0.0,-6.64,-210.75,0,0.0,0.0,-260.92,18.78,-87.03,2
PROK,ProKidney Corp.,Healthcare,Biotechnology,biotechnology,493867456,555.53,9.059,8.715,-1.7000000000000002,100.0,0.0,-2.84,564.98,0,0.0,0.0,0.0,13.79,6.82,2
PRME,"Prime Medicine, Inc.",Healthcare,Biotechnology,biotechnology,543658560,133.48,3.055,3.0,3.5000000000000004,0.0,0.0,-3.31,128.81,0,0.0,0.0,0.0,23.76,-166.41,2
PRLD,Prelude Therapeutics Incorporated,Healthcare,Biotechnology,biotechnology,373536480,22.34,2.028,1.955,0.0,100.0,0.0,-5.45,0.0,0,0.0,0.0,0.0,13.059999999999999,-144.96,2
PRGO,Perrigo Company plc,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,1777334144,0.43,2.324,1.09,-3.2,33.26,0.0,5.35,0.44,0,9.25,0.0,-41.85,25.46,-48.56,2
ISOU,IsoEnergy Ltd.,Energy,Uranium,uranium,692044416,0.0,10.204,10.046,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.28,2
LANDP,Gladstone Land Corporation,Real Estate,REIT - Specialty,reit-specialty,0,0.0,0.838,0.636,-1.7999999999999998,71.58,0.0,0.0,0.0,0,7.02,0.0,-6.69,0.0,2.02,2
LANDO,Gladstone Land Corporation,Real Estate,REIT - Specialty,reit-specialty,0,0.0,0.838,0.636,-1.7999999999999998,71.58,0.0,0.0,0.0,0,6.84,0.0,-6.69,0.0,2.02,2
BLFS,"BioLife Solutions, Inc.",Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,1667992192,16.41,7.299,5.153,24.7,63.75999999999999,0.0,103.45,4.48,0,0.0,0.0,-2.91,9.15,-1.24,2
BLDP,Ballard Power Systems Inc.,Industrials,Electrical Equipment & Parts,electrical-equipment-parts,768841536,7.24,11.189,10.322,15.4,16.400000000000002,0.0,-17.0,5.12,0,0.0,0.0,-72.78,8.55,-15.41,2
BKKT,"Bakkt, Inc.",Technology,Software - Infrastructure,software-infrastructure,331278304,0.22,4.129,2.965,-77.10000000000001,-6.909999999999999,0.0,7.72,0.39,0,0.0,0.0,-8.36,27.26,-95.06,2
IRD,"Opus Genetics, Inc.",Healthcare,Biotechnology,biotechnology,297236992,30.16,12.189,11.87,-73.8,-212.61999999999998,0.0,-4.7,52.41,0,0.0,0.0,0.0,13.08,-323.11,2
IQ,"iQIYI, Inc.",Communication Services,Entertainment,entertainment,1292168064,0.05,0.45,0.295,-13.4,18.84,0.0,16.12,0.06,0,0.0,0.0,-2.59,15.920000000000002,-1.55,2
IPX,IperionX Limited,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,903886656,0.0,4.029,3.879,0.0,0.0,0.0,-35.49,0.0,0,0.0,0.0,0.0,2.71,,2
IPSC,"Century Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,345379456,0.0,10.249,10.038,0.0,0.0,0.0,-4.19,0.0,0,0.0,0.0,0.0,15.85,-6.03,2
IONR,ioneer Ltd,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,280692384,427.88,8.585,8.422,0.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.43,-4.15,2
INV,"Innventure, Inc.",Financial Services,Asset Management,asset-management,293736384,89.69,1.367,1.188,544.2,0.0,0.0,-58.25,-398.41,0,0.0,0.0,0.0,12.049999999999999,-50.94,2
INDP,"Indaptus Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,163888064,0.0,2.337,1.605,0.0,0.0,0.0,-0.88,0.0,0,0.0,0.0,0.0,0.2,-663.64,2
RCKT,"Rocket Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,379447584,0.0,6.124,5.901,0.0,0.0,0.0,-2.95,0.0,0,0.0,0.0,0.0,18.62,-80.49,2
RAPP,"Rapport Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,2154704896,107.74,15.721,15.352,0.0,-109.39000000000001,0.0,-9.26,0.0,0,0.0,0.0,0.0,8.92,-23.0,2
QURE,uniQure N.V.,Healthcare,Biotechnology,biotechnology,3158252800,169.14,10.01,9.792,11.0,0.0,0.0,-15.19,150.54,0,0.0,0.0,0.0,15.15,-100.04,2
QUIK,QuickLogic Corporation,Technology,Semiconductors,semiconductors,259922464,17.93,1.685,1.349,16.8,20.68,0.0,106.65,11.83,0,0.0,0.0,-102.27999999999999,9.32,-65.95,2
QNC,Quantum eMotion Corp.,Technology,Software - Infrastructure,software-infrastructure,479322688,22034.78,43.366,42.462,0.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-24.97,2
QDEL,QuidelOrtho Corporation,Healthcare,Medical Devices,medical-devices,861422656,0.32,1.431,0.652,-10.5,45.18,0.0,6.6,0.36,0,0.0,0.0,-45.57,23.64,-58.93,2
OPTX,"Syntec Optics Holdings, Inc.",Technology,Electronic Components,electronic-components,315995648,11.48,1.28,0.54,-7.9,18.82,0.0,0.0,12.39,0,0.0,0.0,-10.95,23.43,-18.8,2
OPTU,unknown,Communication Services,Telecom Services,telecom-services,326021216,0.04,0.0,0.0,-5.800000000000001,69.89999999999999,0.0,-0.69,0.04,0,0.0,0.0,-58.15,21.23,80.76,2
OPENW,Opendoor Technologies Inc.,,,,0,0.0,2.944,0.926,-43.7,8.64,0.0,0.0,0.0,0,0.0,0.0,-46.739999999999995,0.0,-129.35,2
ONT,"Onterris, Inc.",Industrials,Waste Management,waste-management,603894336,0.78,1.997,1.778,-20.4,40.410000000000004,0.0,10.68,0.94,0,0.0,-91.0,-1.44,12.13,-0.19,2
OLMA,"Olema Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,1042055360,0.0,10.881,10.785,0.0,0.0,0.0,-4.81,0.0,0,0.0,0.0,0.0,21.01,-33.95,2
OIS,"Oil States International, Inc.",Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,500979392,0.78,2.351,1.097,-5.3,21.82,0.0,10.25,0.82,0,0.0,112.6,-16.78,4.33,-19.08,2
OIO,OIO Group,Industrials,Waste Management,waste-management,671682688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.06,-34.81,2
OI,unknown,Consumer Cyclical,Packaging & Containers,packaging-containers,1106350080,0.17,1.261,0.629,-2.1999999999999997,14.829999999999998,0.0,4.8,0.18,0,0.0,0.0,-18.16,9.89,-9.97,2
OFSSH,OFS Capital Corporation 4.95% Notes due 2028,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
RFMZ,"RiverNorth Flexible Municipal Income Fund II, Inc.",Financial Services,Asset Management,asset-management,322173728,0.0,0.0,0.0,0.0,0.0,220.5,0.0,0.0,0,7.36,0.0,0.0,0.0,-4.17,2
REPL,"Replimune Group, Inc.",Healthcare,Biotechnology,biotechnology,1010951232,0.0,4.794,4.646,0.0,0.0,0.0,-8.78,0.0,0,0.0,0.0,0.0,49.84,-188.94,2
REA,"Rare Earths Americas, Inc.",Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,258794672,0.0,6.704,6.56,0.0,0.0,0.0,-18.14,0.0,0,0.0,0.0,0.0,2.5100000000000002,-37.92,2
BMRC,Bank of Marin Bancorp,Financial Services,Banks - Regional,banks-regional,462451456,7.65,0.0,0.0,232.39999999999998,0.0,0.0,11.91,-10.13,0,3.48,0.0,-23.599999999999998,5.45,-9.04,2
BMM,Blue Moon Metals Inc.,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,621837568,0.0,2.333,2.113,0.0,0.0,0.0,-25.18,0.0,0,0.0,0.0,0.0,0.0,-16.86,2
BMBL,Bumble Inc.,Communication Services,Internet Content & Information,internet-content-information,424702912,0.48,1.625,1.331,-15.2,72.83,0.0,3.08,0.55,0,0.0,0.0,-57.96,14.93,-121.6,2
BLZE,"Backblaze, Inc.",Technology,Software - Infrastructure,software-infrastructure,1142364544,7.31,0.999,0.873,17.7,62.29,0.0,65.44,2.27,0,0.0,0.0,-13.07,4.54,-30.78,2
INDI,"indie Semiconductor, Inc.",Technology,Semiconductors,semiconductors,832477056,3.81,4.108,3.018,2.6,-29.87,0.0,22.56,4.81,0,0.0,0.0,-69.35,33.050000000000004,-39.96,2
INBX,"Inhibrx Biosciences, Inc.",Healthcare,Biotechnology,biotechnology,1223430144,941.1,6.463,6.105,0.0,0.0,0.0,-13.24,0.0,0,0.0,0.0,0.0,31.28,-1752.22,2
IMTX,Immatics N.V.,Healthcare,Biotechnology,biotechnology,1301128576,34.89,8.775,8.296,-59.0,0.0,0.0,-5.01,55.47,0,0.0,0.0,0.0,5.35,-40.58,2
IMSR,Terrestrial Energy Inc.,Utilities,Utilities - Regulated Electric,utilities-regulated-electric,736166208,0.0,54.822,54.47,0.0,0.0,0.0,-2.61,0.0,0,0.0,0.0,0.0,11.74,-9.48,2
IMMX,"Immix Biopharma, Inc.",Healthcare,Biotechnology,biotechnology,670609344,0.0,8.755,8.594,0.0,0.0,0.0,-11.21,0.0,0,0.0,0.0,0.0,14.44,-31.39,2
IMCR,Immunocore Holdings plc,Healthcare,Biotechnology,biotechnology,1707811712,3.96,4.469,4.148,18.3,35.089999999999996,0.0,-66.43,2.1,0,0.0,0.0,-4.2,19.56,-9.32,2
IE,Ivanhoe Electric Inc.,Basic Materials,Copper,copper,1746747776,518.78,6.251,6.132,16.7,64.78,0.0,-22.22,152.22,0,0.0,0.0,0.0,8.55,-25.44,2
BHVN,Biohaven Ltd.,Healthcare,Biotechnology,biotechnology,2202707456,0.0,7.406,6.679,0.0,0.0,0.0,-7.53,0.0,0,0.0,0.0,0.0,16.45,-1418.85,2
BHFAL,"Brighthouse Financial, Inc.",unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BGS,"B&G Foods, Inc.",Consumer Defensive,Packaged Foods,packaged-foods,279620320,0.15,2.991,1.061,-3.9,21.87,0.0,6.08,0.16,0,11.11,0.0,-4.2299999999999995,15.07,-9.55,2
BFLY,"Butterfly Network, Inc.",Healthcare,Medical Devices,medical-devices,2263370752,20.18,4.06,2.887,39.5,68.16,0.0,-141.66,3.89,0,0.0,0.0,-66.74,15.09,-39.32,2
RGNX,REGENXBIO Inc.,Healthcare,Biotechnology,biotechnology,688517632,3.95,2.858,2.569,405.70000000000005,-44.47,0.0,-4.1,-17.43,0,0.0,0.0,-112.57999999999998,17.95,-188.72,2
OVID,Ovid Therapeutics Inc.,Healthcare,Biotechnology,biotechnology,486197440,68.27,10.169,9.876,0.0,100.0,0.0,-5.94,0.0,0,0.0,0.0,0.0,13.62,-13.33,2
ORIC,"ORIC Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,1340228864,0.0,13.186,12.756,0.0,0.0,0.0,-7.98,0.0,0,0.0,0.0,0.0,21.529999999999998,-33.68,2
ORGO,Organogenesis Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,215529856,0.42,3.532,2.74,-57.099999999999994,73.89,0.0,-6.09,0.66,0,0.0,0.0,0.53,16.05,12.34,2
ORBS,Eightco Holdings Inc.,Consumer Cyclical,Packaging & Containers,packaging-containers,264856688,8.65,12.268,2.219,-23.7,-0.21,0.0,0.0,10.7,0,0.0,0.0,0.0,8.24,-112.63,2
CATX,"Perspective Therapeutics, Inc.",Healthcare,Medical Devices,medical-devices,335866048,543.47,8.745,8.607,-77.8,0.0,0.0,-2.6,966.29,0,0.0,0.0,0.0,23.86,-49.81,2
LEGO,Legato Merger Corp. IV,Financial Services,Shell Companies,shell-companies,312041344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
LCTX,"Lineage Cell Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,277967584,18.81,6.893,6.722,14.799999999999999,-28.28,0.0,-12.39,20.56,0,0.0,0.0,0.0,20.06,-142.61,2
CTNM,"Contineum Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,560742976,0.0,37.171,36.247,0.0,0.0,0.0,-8.2,0.0,0,0.0,0.0,0.0,7.46,-22.98,2
CTMX,"CytomX Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,732570304,20.61,10.378,10.209,-79.9,100.0,0.0,-6.5,37.08,0,0.0,0.0,-166.4,21.02,-17.54,2
CTGO,Contango Silver & Gold Inc.,Basic Materials,Gold,gold,641618176,0.0,1.273,1.217,0.0,0.0,0.0,3.51,0.0,0,0.0,0.0,0.0,8.81,-143.78,2
RVMDW,"Revolution Medicines, Inc.",,,,0,0.0,6.795,6.589,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-69.35,2
RUMBW,RUM Group Inc.,,,,0,0.0,4.704,4.477,7.3999999999999995,-1.92,0.0,0.0,0.0,0,0.0,0.0,-106.91,0.0,-29.77,2
RR,Richtech Robotics Inc.,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,356635584,72.27,35.735,35.498,-8.799999999999999,55.83,0.0,0.0,78.63,0,0.0,0.0,0.0,29.81,-5.84,2
ROMA,Roma Green Finance Limited,Industrials,Consulting Services,consulting-services,547398400,57.66,22.338,3.164,-36.199999999999996,8.91,0.0,0.0,78.53,0,0.0,0.0,-287.76,1.68,-56.99,2
RLMD,"Relmada Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,527561408,0.0,80.214,79.924,0.0,0.0,0.0,-12.26,0.0,0,0.0,0.0,0.0,13.15,-66.33,2
RILYZ,"B. Riley Financial, Inc. 5.25% Senior Notes due 2028",unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
RILYT,"B. Riley Financial, Inc. 6.00% Senior Notes Due 2028",unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
RILYN,"B. Riley Financial, Inc. 6.50% Senior Notes Due 2026",unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
RILYG,"B. Riley Financial, Inc. 5.00% Senior Notes due 2026",unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
BIOA,"BioAge Labs, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,535616928,51.73,17.189,16.619,1.6,0.0,0.0,-4.84,50.9,0,0.0,0.0,0.0,6.23,-29.63,2
DDT,Dillards Capital Trust I CAP SECS 7.5%,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
DDD,3D Systems Corporation,Technology,Computer Hardware,computer-hardware,619728384,1.6,3.398,1.984,-0.3,33.81,0.0,-26.64,1.6,0,0.0,0.0,-14.149999999999999,28.050000000000004,12.43,2
DCBG,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
DC,Dakota Gold Corp.,Basic Materials,Gold,gold,783479360,0.0,38.502,38.231,0.0,0.0,0.0,-26.01,0.0,0,0.0,0.0,0.0,5.72,-26.25,2
DBVT,DBV Technologies S.A.,Healthcare,Biotechnology,biotechnology,842133888,167.22,3.718,3.54,-53.300000000000004,100.0,0.0,-25.19,256.35,0,0.0,0.0,0.0,2.4899999999999998,-87.07,2
HY,"Hyster-Yale, Inc.",Industrials,Farm & Heavy Construction Machinery,farm-heavy-construction-machinery,661452032,0.19,1.277,0.561,-15.0,15.36,0.0,9.97,0.22,0,3.91,0.0,-3.3300000000000005,4.24,-12.73,2
HWCPZ,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
RZLT,"Rezolute, Inc.",Healthcare,Biotechnology,biotechnology,443811360,0.0,15.842,15.611,0.0,0.0,0.0,-7.36,0.0,0,0.0,0.0,0.0,25.5,-45.9,2
RZC,7.125% Fixed-Rate Reset Subordinated Debentures due 2052,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
RXRX,"Recursion Pharmaceuticals, Inc.",Healthcare,Biotechnology,biotechnology,1704804992,31.08,5.034,4.672,-60.099999999999994,0.0,0.0,-3.49,49.76,0,0.0,0.0,0.0,36.1,-57.01,2
RWT,unknown,Real Estate,REIT - Mortgage,reit-mortgage,591006464,2.26,0.0,0.0,0.0,80.89,0.0,4.55,0.0,0,15.79,0.0,2.18,0.01,-7.65,2
RWAYL,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
