Symbol,longName,sector,industry,industryKey,marketCap,priceToSalesTrailing12Months,currentRatio,quickRatio,revenueGrowth,grossMargins,trailingPE,forwardPE,PS_adj,pegRatio,dividendYield,earningsGrowth,profitMargins,shortPercentOfFloat,roe,score
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,beverages-non-alcoholic,36867403776,2.22,0.635,0.325,10.5,54.2,17.74,10.75,0.91,0,3.42,0.0,12.52,3.68,8.15,14
KE,"Kimball Electronics, Inc.",Industrials,Electrical Equipment & Parts,electrical-equipment-parts,552967616,0.38,2.208,1.185,15.0,7.8,23.42,15.35,0.3,0,0.0,0.0,1.65,5.319999999999999,2.98,12
KELYA,"Kelly Services, Inc.",Industrials,Staffing & Employment Services,staffing-employment-services,294048096,0.07,1.543,1.487,-11.9,20.07,0.0,5.14,0.08,0,3.46,0.0,-5.98,3.06,-26.02,2
KELYB,"Kelly Services, Inc.",Industrials,Staffing & Employment Services,staffing-employment-services,478961408,0.11,1.543,1.487,-11.9,20.07,0.0,0.0,0.13,0,2.14,0.0,-5.98,3.09,-26.02,2
KEN,Kenon Holdings Ltd.,Utilities,Utilities - Independent Power Producers,utilities-independent-power-producers,4074237440,5.07,4.66,4.536,11.8,26.94,0.0,-59.19,3.27,0,6.07,-44.4,59.21,0.24,37.17,2
KEP,Korea Electric Power Corporation,Utilities,Utilities - Regulated Electric,utilities-regulated-electric,21323479040,0.0,0.458,0.286,0.7000000000000001,17.169999999999998,3.66,2.68,0.0,0,0.45,0.0,8.77,0.12,,16
KEX,Kirby Corporation,Industrials,Marine Shipping,marine-shipping,6775813120,2.01,1.526,0.88,20.6,34.11,19.75,15.33,1.05,0,0.0,0.0,10.54,3.1300000000000003,10.49,16
KEY,KeyCorp,Financial Services,Banks - Regional,banks-regional,20943024128,2.99,0.0,0.0,131.5,0.0,12.64,9.05,-0.94,0,4.27,0.0,26.1,2.31,10.23,10
KEYS,"Keysight Technologies, Inc.",Technology,Scientific & Technical Instruments,scientific-technical-instruments,48434712576,8.53,2.604,1.776,23.3,61.86000000000001,49.63,27.54,2.5,0,0.0,68.0,16.950000000000003,1.54,14.45,6
KFRC,Kforce Inc.,Industrials,Staffing & Employment Services,staffing-employment-services,476324672,0.36,1.779,1.694,-3.4000000000000004,27.19,13.3,9.54,0.37,0,6.1,-50.3,2.62,8.290000000000001,27.95,10
KFS,Kingsway Financial Services Inc.,Consumer Cyclical,Auto & Truck Dealerships,auto-truck-dealerships,299576544,2.19,1.049,0.772,35.5,81.17,0.0,0.0,0.27,0,0.0,0.0,-7.85,8.790000000000001,-110.21,10
KFY,Korn Ferry,Industrials,Staffing & Employment Services,staffing-employment-services,3205804288,1.12,2.011,1.859,7.3,24.8,12.14,10.62,0.78,0,3.58,11.7,9.39,3.41,13.18,12
KGC,Kinross Gold Corporation,Basic Materials,Gold,gold,37550026752,5.33,2.35,1.319,42.9,66.72,15.96,9.33,1.01,0,0.42,237.9,33.900000000000006,0.0,27.87,20
KGS,"Kodiak Gas Services, Inc.",Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,4687180800,3.58,0.837,0.534,7.5,63.31,61.33,21.58,1.22,0,3.46,32.6,6.16,10.04,6.7,8
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,packaged-foods,26657933312,1.07,1.154,0.675,-3.4000000000000004,33.32,0.0,10.49,1.11,0,7.17,-69.19999999999999,-23.44,8.88,-14.03,2
KIDS,OrthoPediatrics Corp.,Healthcare,Medical Devices,medical-devices,436564672,1.85,5.551,2.483,17.0,73.05,0.0,-24.85,0.41,0,0.0,0.0,-16.78,5.140000000000001,-11.44,6
KIM,Kimco Realty Corporation,Real Estate,REIT - Retail,reit-retail,15585620992,7.28,0.488,0.488,3.2,69.05,28.07,26.68,2.18,0,4.53,-6.800000000000001,27.32,4.48,5.63,8
KIND,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
KKR,KKR & Co. Inc.,Financial Services,Asset Management,asset-management,79595339776,3.1,0.847,0.799,76.3,56.96,36.73,10.83,0.32,0,0.88,-2.2,9.24,1.29,8.36,18
KKRS,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,187935703040,14.75,2.828,1.852,7.199999999999999,61.57,41.59,30.12,5.26,0,0.54,40.9,35.76,2.51,86.56,6
KLC,"KinderCare Learning Companies, Inc.",Consumer Defensive,Education & Training Services,education-training-services,239595072,0.09,0.712,0.596,0.8,22.7,0.0,4.67,0.07,0,0.0,-74.4,-2.5700000000000003,13.21,-10.74,4
KLG,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,semiconductor-equipment-materials,3356640256,4.88,4.644,3.54,20.200000000000003,48.31,0.0,19.57,2.01,0,1.29,-78.8,-9.4,3.06,0.03,6
KLTR,"Kaltura, Inc.",Technology,Software - Application,software-application,205473680,1.14,1.117,0.918,-1.0,70.17999999999999,0.0,24.18,1.15,0,0.0,0.0,-10.0,1.7399999999999998,-128.41,2
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,household-personal-products,32996403200,2.01,0.745,0.374,-0.6,37.31,20.45,12.89,2.02,0,5.23,11.0,12.29,13.23,134.55,8
KMDA,Kamada Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,499809504,2.77,4.074,2.282,14.499999999999998,42.34,24.76,14.6,1.37,0,2.88,-14.099999999999998,11.19,0.44,5.57,12
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,oil-gas-midstream,74280943616,4.39,0.637,0.412,13.1,49.31,24.37,22.81,1.93,0,3.51,49.3,18.04,2.74,9.81,12
KMPB,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
KMPR,Kemper Corporation,Financial Services,Insurance - Property & Casualty,insurance-property-casualty,1721511680,0.36,0.46,0.428,-4.7,29.53,12.8,5.59,0.38,0,4.39,0.0,2.99,4.99,5.34,10
KMT,Kennametal Inc.,Industrials,Tools & Accessories,tools-accessories,2927938560,1.44,2.552,0.95,9.8,31.22,26.87,15.55,0.89,0,2.06,91.3,5.43,7.33,7.25,10
KMTS,"Kestra Medical Technologies, Ltd.",Healthcare,Medical Instruments & Supplies,medical-instruments-supplies,1072455616,14.44,5.465,5.197,53.400000000000006,46.400000000000006,0.0,-8.41,3.61,0,0.0,0.0,-177.99,8.7,-55.41,2
KMX,"CarMax, Inc.",Consumer Cyclical,Auto & Truck Dealerships,auto-truck-dealerships,6113159168,0.22,1.993,0.169,-6.7,12.39,13.65,16.31,0.23,0,0.0,-47.2,1.64,12.19,8.02,10
KN,Knowles Corporation,Technology,Electronic Components,electronic-components,2106657664,3.55,2.752,1.483,13.8,44.2,42.66,16.53,1.71,0,0.0,13.5,7.449999999999999,3.85,5.7,10
KNF,Knife River Corporation,Basic Materials,Building Materials,building-materials,4409322496,1.4,2.542,1.136,14.9,18.35,28.19,19.32,0.97,0,0.0,36.1,4.99,7.090000000000001,9.57,12
KNSA,"Kiniksa Pharmaceuticals International, plc",Healthcare,Drug Manufacturers - Specialty & Generic,drug-manufacturers-specialty-generic,3480446208,5.14,3.788,3.087,65.0,54.66,60.63,28.04,0.82,0,0.0,0.0,8.709999999999999,7.960000000000001,10.4,16
KNSL,"Kinsale Capital Group, Inc.",Financial Services,Insurance - Property & Casualty,insurance-property-casualty,8396352000,4.48,0.186,0.076,17.299999999999997,28.13,16.68,16.23,2.66,0,0.28,27.800000000000004,26.87,10.94,25.7,10
KNTK,Kinetik Holdings Inc.,Energy,Oil & Gas Midstream,oil-gas-midstream,2854910464,1.62,0.686,0.203,11.6,40.37,16.81,21.16,0.85,0,6.98,48580.1,29.81,17.73,-93.02,14
KNX,Knight-Swift Transportation Holdings Inc.,Industrials,Trucking,trucking,8603967488,1.15,0.861,0.564,-0.4,24.16,129.27,17.99,1.16,0,1.54,0.0,0.88,5.47,,4
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,beverages-non-alcoholic,332901515264,6.94,1.459,0.885,2.4,61.63,25.46,22.33,2.6,0,2.65,3.6,27.34,1.02,40.74,8
KODK,Eastman Kodak Company,Industrials,Specialty Business Services,specialty-business-services,709880000,0.66,3.138,1.799,9.0,21.7,0.0,0.0,0.47,0,0.0,0.0,-11.97,7.430000000000001,15.91,4
KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",Consumer Defensive,Beverages - Non-Alcoholic,beverages-non-alcoholic,20621770752,0.07,1.117,0.752,2.4,45.65,15.36,10.91,0.04,0,4.02,3.0,8.17,0.0,16.54,12
KOP,Koppers Holdings Inc.,Basic Materials,Specialty Chemicals,specialty-chemicals,736279488,0.39,2.945,0.867,-9.3,23.83,13.68,7.99,0.43,0,0.96,0.0,2.98,7.57,9.76,10
KOS,Kosmos Energy Ltd.,Energy,Oil & Gas E&P,oil-gas-e-p,1086635264,0.84,0.748,0.341,-25.8,45.02,0.0,-27.55,1.06,0,0.0,0.0,-54.27,11.66,-132.39,2
KR,The Kroger Co.,Consumer Defensive,Grocery Stores,grocery-stores,46062276608,0.31,0.802,0.306,1.2,23.3,48.71,13.33,0.24,0,1.87,50.1,0.69,5.52,,8
KRC,Kilroy Realty Corporation,Real Estate,REIT - Office,reit-office,3437050624,3.09,0.79,0.629,-5.0,66.42,12.38,52.23,3.24,0,7.37,-79.0,24.82,16.7,5.09,10
KREF,KKR Real Estate Finance Trust Inc.,Real Estate,REIT - Mortgage,reit-mortgage,423897856,26.75,14.478,13.929,0.0,-62.05,0.0,8.68,0.0,0,15.06,0.0,-296.96,12.72,-4.01,2
KRG,Kite Realty Group Trust,Real Estate,REIT - Retail,reit-retail,5549384192,6.57,1.181,0.254,-3.8,73.87,18.3,54.11,6.82,0,4.58,747.5,35.370000000000005,10.48,9.72,10
KRMN,Karman Holdings Inc.,Industrials,Aerospace & Defense,aerospace-defense,13154173952,30.72,2.859,2.588,41.7,39.96,1242.63,151.56,10.75,0,0.0,124.4,2.65,14.72,6.48,2
KRNT,Kornit Digital Ltd.,Industrials,Specialty Industrial Machinery,specialty-industrial-machinery,637641536,3.06,14.181,13.057,-3.0,44.82,0.0,37.72,3.15,0,0.0,-36.1,-6.49,1.9,,2
KRNY,Kearny Financial Corp.,Financial Services,Banks - Regional,banks-regional,456528384,2.8,0.0,0.0,15.0,0.0,13.96,8.16,2.38,0,6.02,50.0,19.84,1.5,3.5,10
KRO,"Kronos Worldwide, Inc.",Basic Materials,Specialty Chemicals,specialty-chemicals,591372992,0.32,2.697,0.87,-1.1,11.66,0.0,12.24,0.32,0,4.07,0.0,-5.96,7.62,10.55,2
KROS,"Keros Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,336650048,1.38,15.452,15.101,-87.3,47.9,4.8,-2.19,2.58,0,0.0,0.0,35.65,40.41,28.7,14
KRP,"Kimbell Royalty Partners, LP",Energy,Oil & Gas E&P,oil-gas-e-p,1596206336,4.96,8.64,8.005,8.799999999999999,93.65,23.6,23.6,0.29,0,10.2,0.0,28.27,2.08,13.16,10
KRT,Karat Packaging Inc.,Consumer Cyclical,Packaging & Containers,packaging-containers,519974176,1.11,0.0,0.0,13.7,36.8,17.25,11.35,0.61,0,8.07,21.2,6.73,3.09,19.27,14
KRUS,"Kura Sushi USA, Inc.",Consumer Cyclical,Restaurants,restaurants,696167744,2.39,1.606,1.416,14.000000000000002,15.96,0.0,235.94,1.72,0,0.0,0.0,-1.37,26.540000000000003,-0.82,6
KRYS,"Krystal Biotech, Inc.",Healthcare,Biotechnology,biotechnology,7252359680,18.64,9.953,9.279,17.5,94.08,36.27,22.86,0.91,0,0.0,11.6,52.64,16.79,16.8,12
KSPI,Joint Stock Company Kaspi.kz,Technology,Software - Infrastructure,software-infrastructure,14287727616,0.0,0.0,0.0,54.1,70.08,6.26,0.01,0.0,0,10.03,-10.6,26.39,1.65,68.53,22
KSS,Kohl's Corporation,Consumer Cyclical,Department Stores,department-stores,1492116224,0.1,1.458,0.266,-4.2,40.57,7.69,8.99,0.1,0,3.77,148.8,1.7500000000000002,32.879999999999995,2.87,12
KT,KT Corporation,Communication Services,Telecom Services,telecom-services,10320468992,0.0,1.195,0.704,4.1000000000000005,56.65,15.97,5.04,0.0,0,3.69,0.0,6.5,0.8,,12
KTB,"Kontoor Brands, Inc.",Consumer Cyclical,Apparel Manufacturing,apparel-manufacturing,3781477376,1.2,1.821,0.683,45.6,46.62,16.8,9.7,0.35,0,3.19,14.7,7.22,10.02,40.27,20
KTF,DWS Municipal Income Trust,Financial Services,Asset Management,asset-management,357648032,13.33,0.554,0.554,-1.5,100.0,0.0,0.0,13.53,0,8.03,3.0,-21.27,0.0,-1.54,2
KTOS,"Kratos Defense & Security Solutions, Inc.",Industrials,Aerospace & Defense,aerospace-defense,16719951872,12.41,4.061,3.273,21.9,22.86,688.67,83.57,7.48,0,0.0,18.6,1.63,4.62,1.1,2
KULR,"KULR Technology Group, Inc.",Technology,Electronic Components,electronic-components,126767632,7.6,4.117,3.542,116.1,11.14,0.0,0.0,-1.09,0,0.0,0.0,-133.47,20.45,-30.51,12
KURA,"Kura Oncology, Inc.",Healthcare,Biotechnology,biotechnology,744434880,11.03,6.058,5.812,-67.80000000000001,-272.14,0.0,-3.81,18.51,0,0.0,0.0,0.0,16.8,-42.06,2
KVUE,Kenvue Inc.,Consumer Defensive,Household & Personal Products,household-personal-products,33724899328,2.23,0.958,0.579,3.2,58.37,23.15,14.67,0.9,0,4.77,11.2,9.72,3.56,13.66,10
KVYO,"Klaviyo, Inc.",Technology,Software - Application,software-application,5738896384,4.65,4.273,3.988,29.6,74.67,0.0,18.79,0.83,0,0.0,0.0,-2.5700000000000003,7.109999999999999,-2.65,8
KW,"Kennedy-Wilson Holdings, Inc.",Real Estate,Real Estate Services,real-estate-services,1503032192,2.77,0.451,0.245,-5.7,74.03,0.0,-10.14,2.93,0,4.42,-6.800000000000001,0.8699999999999999,4.73,0.63,2
KWR,Quaker Chemical Corporation,Basic Materials,Specialty Chemicals,specialty-chemicals,2055333376,1.09,2.423,1.57,5.5,36.29,0.0,12.58,0.66,0,1.68,48.6,-0.13,16.63,-0.18,4
KYMR,"Kymera Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,6315038720,161.05,10.47,10.194,-61.2,0.0,0.0,-19.26,259.62,0,0.0,0.0,0.0,15.09,-19.71,2
KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",Financial Services,Asset Management,asset-management,2370301440,24.35,0.094,0.094,26.1,100.0,0.0,4.87,0.0,0,6.86,-92.4,-48.14,0.05,-2.01,8
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,insurance-property-casualty,22470094848,1.22,0.513,0.319,4.1000000000000005,36.5,13.64,37.49,0.74,0,0.23,126.0,9.03,2.29,8.92,12
LAB,Standard BioTools Inc.,Healthcare,Medical Devices,medical-devices,358761088,4.2,4.194,1.856,-14.2,49.86,0.0,-31.1,4.8,0,0.0,0.0,-87.77000000000001,4.130000000000001,,2
LAC,Lithium Americas Corp.,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,1336865920,0.0,3.769,3.756,0.0,0.0,0.0,-11.79,0.0,0,0.0,0.0,0.0,8.3,-6.7,2
LAD,"Lithia Motors, Inc.",Consumer Cyclical,Auto & Truck Dealerships,auto-truck-dealerships,5986547712,0.16,1.173,0.221,0.3,15.43,7.93,6.15,0.13,0,0.86,-28.4,2.18,10.42,12.41,14
LADR,Ladder Capital Corp,Real Estate,REIT - Mortgage,reit-mortgage,1279299840,5.94,3.077,3.019,-26.4,72.18,19.7,8.14,7.51,0,9.15,-49.2,29.8,1.77,4.33,10
LAES,SEALSQ Corp,Technology,Semiconductors,semiconductors,684295552,62.33,7.383,7.102,-0.1,44.76,0.0,-63.75,62.4,0,0.0,0.0,-277.31,14.510000000000002,-27.23,2
LAMR,Lamar Advertising Company,Real Estate,REIT - Specialty,reit-specialty,13562090496,5.98,0.579,0.513,2.3,67.05,23.2,22.0,1.93,0,4.78,0.0,25.91,8.3,58.04,10
LANC,unknown,unknown,unknown,unknown,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2
LAND,Gladstone Land Corporation,Real Estate,REIT - Specialty,reit-specialty,478613632,5.42,1.355,1.288,96.5,72.49,0.0,-27.5,0.05,0,4.73,0.0,15.32,4.84,2.02,12
LANDM,Gladstone Land Corp,Real Estate,REIT - Specialty,reit-specialty,412530848,6.07,1.056,1.056,-21.0,79.81,0.0,0.0,7.35,0,0.05,0.0,14.510000000000002,0.0,2.02,2
LANDO,Gladstone Land Corporation,Real Estate,REIT - Specialty,reit-specialty,0,0.0,1.355,1.288,96.5,72.49,0.0,0.0,0.0,0,7.5,0.0,15.32,0.0,2.02,12
LANDP,Gladstone Land Corporation,Real Estate,REIT - Specialty,reit-specialty,0,0.0,1.355,1.288,96.5,72.49,0.0,0.0,0.0,0,7.52,0.0,15.32,0.0,2.02,12
LANV,Lanvin Group Holdings Limited,Consumer Cyclical,Luxury Goods,luxury-goods,264176272,0.91,0.348,0.113,-22.0,53.7,0.0,-2.1,1.11,0,0.0,0.0,-62.22,0.49,3750.68,2
LASR,"nLIGHT, Inc.",Technology,Semiconductors,semiconductors,3482494208,13.33,3.788,2.969,71.3,29.83,0.0,120.91,2.68,0,0.0,0.0,-8.98,4.41,-10.35,2
LAUR,"Laureate Education, Inc.",Consumer Defensive,Education & Training Services,education-training-services,4878977536,2.87,0.673,0.601,27.9,38.59,18.08,13.8,1.27,0,0.0,88.4,16.55,1.67,23.71,16
LAZ,"Lazard, Inc.",Financial Services,Capital Markets,capital-markets,3830691840,1.24,2.195,1.908,10.0,89.82,18.61,8.3,0.11,0,4.92,-43.3,7.64,5.18,27.11,12
LB,LandBridge Company LLC,Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,5857162240,29.42,4.869,4.481,55.60000000000001,98.98,78.29,19.25,0.13,0,0.58,559.3,15.13,10.0,8.85,16
LBRDA,Liberty Broadband Corporation,Communication Services,Telecom Services,telecom-services,7203586048,0.0,0.104,0.058,0.0,0.0,0.0,8.48,0.0,0,0.0,0.0,0.0,2.2,-46.96,2
LBRDK,Liberty Broadband Corporation,Communication Services,Telecom Services,telecom-services,7213630976,0.0,0.104,0.058,0.0,0.0,0.0,7.55,0.0,0,0.0,0.0,0.0,0.0,-46.96,2
LBRDP,Liberty Broadband Corporation,Communication Services,Telecom Services,telecom-services,0,0.0,0.104,0.058,0.0,0.0,4.42,0.0,0.0,0,7.27,0.0,0.0,0.0,-46.96,14
LBRT,Liberty Energy Inc.,Energy,Oil & Gas Equipment & Services,oil-gas-equipment-services,4829135360,1.21,1.219,0.879,10.1,20.92,33.48,-75.79,0.86,0,1.12,-74.6,3.69,10.03,7.11,12
LBTYA,Liberty Global Ltd.,Communication Services,Telecom Services,telecom-services,4130903808,0.85,1.075,0.939,9.6,65.75999999999999,0.0,-9.59,0.26,0,0.0,0.0,-146.32,6.47,-73.32,4
LBTYB,Liberty Global Ltd.,Communication Services,Telecom Services,telecom-services,4157706240,0.85,1.075,0.939,9.6,65.75999999999999,0.0,0.0,0.26,0,0.0,0.0,-146.32,0.7799999999999999,-73.32,4
LBTYK,Liberty Global Ltd.,Communication Services,Telecom Services,telecom-services,4033745664,0.83,1.075,0.939,9.6,65.75999999999999,0.0,-3.6,0.26,0,0.0,0.0,-146.32,6.48,-73.32,4
LC,LendingClub Corporation,Financial Services,Banks - Regional,banks-regional,1608455040,1.21,2.709,1.995,12.2,33.739999999999995,12.03,5.98,0.7,0,0.0,329.6,10.16,4.24,9.04,14
LCID,"Lucid Group, Inc.",Consumer Cyclical,Auto Manufacturers,auto-manufacturers,3209667328,2.37,1.252,0.69,122.9,-92.8,0.0,-2.21,-1.05,0,0.0,0.0,-199.3,42.54,-376.15,2
LCII,LCI Industries,Consumer Cyclical,Recreational Vehicles,recreational-vehicles,2967535104,0.72,2.851,0.985,16.1,23.78,16.2,12.21,0.46,0,3.73,104.2,4.569999999999999,13.6,13.83,14
LDI,"loanDepot, Inc.",Financial Services,Mortgage Finance,mortgage-finance,744495488,0.61,3.401,1.15,94.7,89.69,0.0,7.4,0.0,0,0.0,0.0,-5.1,5.99,-36.03,12
LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,information-technology-services,22158579712,1.29,1.703,1.35,-3.6,18.04,15.56,13.48,1.34,0,0.96,19.7,8.43,2.72,29.45,10
LEA,Lear Corporation,Consumer Cyclical,Auto Parts,auto-parts,6057780224,0.26,1.352,0.906,4.8,7.5,13.97,6.72,0.23,0,2.66,-2.0,1.88,6.329999999999999,8.68,12
LECO,"Lincoln Electric Holdings, Inc.",Industrials,Tools & Accessories,tools-accessories,14199521280,3.35,1.818,0.968,5.5,36.34,27.77,21.88,2.02,0,1.21,-0.3,12.3,1.26,35.42,8
LEG,"Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",furnishings-fixtures-appliances,1390707200,0.34,2.25,1.372,-11.2,18.44,6.06,8.58,0.38,0,1.96,87.7,5.800000000000001,8.559999999999999,23.03,12
LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,residential-construction,446583872,2.71,3.514,1.189,-29.4,47.41,9.59,8.83,3.51,0,0.0,-41.8,25.41,7.979999999999999,12.48,12
LEGN,Legend Biotech Corporation,Healthcare,Biotechnology,biotechnology,3438494976,3.34,1.96,1.884,64.2,20.03,0.0,14.39,0.96,0,0.0,0.0,-28.85,20.74,-17.01,12
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,residential-construction,23420012544,0.69,5.823,2.59,-5.800000000000001,17.740000000000002,11.85,11.22,0.72,0,2.16,-52.6,6.08,5.0,9.46,10
LENZ,"LENZ Therapeutics, Inc.",Healthcare,Biotechnology,biotechnology,372976416,21.31,12.687,12.458,0.0,100.0,0.0,-3.93,0.0,0,0.0,0.0,0.0,48.99,-24.39,2
LEO,"BNY Mellon Strategic Municipals, Inc.",Financial Services,Asset Management,asset-management,402142336,13.42,0.061,0.061,3.5000000000000004,100.0,0.0,0.0,0.0,0,4.35,-67.4,-43.7,0.04,-3.09,4
LEU,Centrus Energy Corp.,Energy,Uranium,uranium,4121692672,9.19,5.59,4.702,-3.6,26.19,53.61,39.56,9.52,0,0.0,-75.3,17.34,23.37,10.17,6
LEVI,Levi Strauss & Co.,Consumer Cyclical,Apparel Manufacturing,apparel-manufacturing,7072060928,1.13,1.552,0.799,0.8999999999999999,61.73,14.36,10.99,0.43,0,3.09,-13.4,9.2,12.04,25.37,12
LFMD,"LifeMD, Inc.",Healthcare,Health Information Services,health-information-services,187970624,0.97,1.247,1.109,-27.1,85.72,0.0,8.78,1.23,0,0.0,0.0,7.399999999999999,16.07,344.2,2
LFMDP,"LifeMD, Inc.",Healthcare,Health Information Services,health-information-services,0,0.0,1.247,1.109,-27.1,85.72,0.0,0.0,0.0,0,9.68,0.0,7.399999999999999,0.0,344.2,2
LFST,"LifeStance Health Group, Inc.",Healthcare,Medical Care Facilities,medical-care-facilities,2398136576,1.68,1.652,1.382,17.4,32.37,313.25,16.39,0.94,0,0.0,0.0,0.6799999999999999,11.85,0.64,6
LFUS,"Littelfuse, Inc.",Technology,Electronic Components,electronic-components,8248875008,3.46,2.694,1.742,12.2,38.02,0.0,21.92,1.88,0,0.92,0.0,-3.01,3.46,-2.96,6
LGIH,"LGI Homes, Inc.",Consumer Cyclical,Residential Construction,residential-construction,940360000,0.55,50.997,1.317,-15.0,20.93,13.03,11.82,0.63,0,0.0,-65.10000000000001,4.25,16.07,3.46,10
LGND,Ligand Pharmaceuticals Incorporated,Healthcare,Biotechnology,biotechnology,4119241472,15.37,22.225,21.827,39.4,64.29,33.7,20.87,3.33,0,0.0,0.0,46.42,8.32,12.23,8
LH,Labcorp Holdings Inc.,Healthcare,Diagnostics & Research,diagnostics-research,21902594048,1.57,1.424,0.989,5.6000000000000005,28.76,25.26,13.71,1.06,0,1.1,15.7,6.279999999999999,5.06,10.17,10
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,aerospace-defense,67350249472,3.08,1.189,0.838,2.3,25.73,42.26,26.45,2.24,0,1.4,-32.300000000000004,7.340000000000001,1.37,8.18,6
LI,Li Auto Inc.,Consumer Cyclical,Auto Manufacturers,auto-manufacturers,17715425280,0.16,1.814,1.592,-35.0,18.68,15.58,14.46,0.21,0,0.0,-99.8,1.0,5.81,11.33,10
LIF,"Life360, Inc.",Technology,Software - Application,software-application,3341475328,6.83,6.262,5.963,26.4,77.8,23.54,24.43,1.12,0,0.0,1377.3,30.82,9.13,27.51,14
LII,Lennox International Inc.,Industrials,Building Products & Equipment,building-products-equipment,16655364096,3.21,1.597,0.515,-11.2,33.39,20.82,17.85,3.56,0,1.08,-17.9,15.509999999999998,6.97,69.28,8
LILA,Liberty Latin America Ltd.,Communication Services,Telecom Services,telecom-services,1520743936,0.34,1.136,0.857,1.7000000000000002,78.03,0.0,8.84,0.07,0,0.0,0.0,-13.76,1.68,-110.01,4
LILAK,Liberty Latin America Ltd.,Communication Services,Telecom Services,telecom-services,1552759680,0.35,1.136,0.857,1.7000000000000002,78.03,0.0,18.93,0.08,0,0.0,0.0,-13.76,3.6,-110.01,4
LINC,Lincoln Educational Services Corporation,Consumer Defensive,Education & Training Services,education-training-services,1200880640,2.32,0.864,0.746,19.7,60.370000000000005,58.86,36.93,0.74,0,0.0,87.1,3.86,2.96,10.01,10
LIND,"Lindblad Expeditions Holdings, Inc.",Consumer Cyclical,Travel Services,travel-services,1081225472,1.4,0.797,0.556,23.3,45.78,0.0,55.23,0.58,0,0.0,0.0,-3.86,9.9,10.45,8
LINE,"Lineage, Inc.",Real Estate,REIT - Industrial,reit-industrial,9179933696,1.71,0.8,0.621,-0.2,32.16,0.0,-48.77,1.72,0,5.73,0.0,-1.87,3.0700000000000003,-1.21,2
LION,Lionsgate Studios Corp.,unknown,unknown,unknown,2820620032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.29,2
LITE,Lumentum Holdings Inc.,Technology,Communication Equipment,communication-equipment,44300132352,21.04,0.606,0.408,65.5,37.12,179.84,43.11,4.57,0,0.0,0.0,11.95,17.06,2.28,4
LIVN,LivaNova PLC,Healthcare,Medical Devices,medical-devices,3214397440,2.32,1.363,1.054,12.1,68.01,0.0,12.85,0.65,0,0.0,-45.6,-17.47,5.09,-20.21,6
LKFN,Lakeland Financial Corporation,Financial Services,Banks - Regional,banks-regional,1440050304,5.6,0.0,0.0,14.6,0.0,14.07,12.46,4.78,0,3.68,23.4,40.19,9.59,13.56,10
LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,auto-parts,7561235968,0.55,1.673,0.485,2.7,38.57,12.79,8.89,0.33,0,4.03,-57.7,4.45,5.319999999999999,9.29,12
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,drug-manufacturers-general,887518461952,13.62,1.579,0.777,42.6,83.04,43.17,23.64,1.33,0,0.64,51.4,31.67,0.8500000000000001,77.78,16
